,work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2727,2021,MI,FT,ML Engineer,63711,JP,50,JP,S
2728,2022,EN,FT,Computer Vision Software Engineer,150000,AU,100,AU,S
2729,2021,MI,FT,Data Analyst,90000,US,100,US,M
2730,2022,MI,FL,Data Scientist,100000,CA,100,US,M
2731,2021,EN,FT,Data Scientist,100000,US,0,US,S
2732,2022,EN,PT,Data Scientist,100000,DZ,50,DZ,M
2733,2022,SE,FT,Research Scientist,144000,US,50,US,L
2734,2022,SE,FT,Principal Data Scientist,155499,DE,100,DE,M
2735,2021,SE,FT,Computer Vision Engineer,24000,BR,100,BR,M
2736,2021,MI,FT,Applied Machine Learning Scientist,38400,VN,100,US,M
2737,2022,EN,FT,Financial Data Analyst,100000,US,50,US,L
2738,2021,MI,FT,Data Scientist,82500,US,100,US,S
2739,2021,EN,FT,Data Scientist,49646,FR,50,FR,M
2740,2021,SE,FT,Lead Data Scientist,40570,IN,50,IN,L
2741,2022,EN,FT,Data Engineer,120000,US,100,US,M
2742,2022,SE,FT,Lead Machine Learning Engineer,84053,DE,0,DE,M
2743,2021,EN,FT,Machine Learning Engineer,20000,IN,100,IN,S
2744,2022,EN,FT,Computer Vision Engineer,125000,US,0,US,M
2745,2021,MI,FT,Data Scientist,9466,IN,0,IN,S
2746,2021,SE,FT,Machine Learning Scientist,120000,US,50,US,S
2747,2021,EN,PT,Data Analyst,10354,ES,50,ES,M
2748,2021,EN,FT,Applied Data Scientist,110037,GB,0,GB,L
2749,2022,EN,FT,ML Engineer,21013,PT,100,PT,L
2750,2021,EN,FT,Data Analyst,50000,US,100,US,M
2751,2021,SE,FT,Principal Data Engineer,200000,US,100,US,M
2752,2021,MI,FT,Big Data Engineer,60000,ES,50,RO,M
2753,2021,MI,FT,Data Engineer,200000,US,100,US,L
2754,2021,EN,FT,Machine Learning Developer,100000,IQ,50,IQ,S
2755,2021,MI,FT,Data Engineer,100000,US,100,US,L
2756,2021,SE,FT,Machine Learning Engineer,82744,BE,50,BE,M
2757,2020,MI,FT,Data Engineering Manager,59303,DE,100,DE,S
2758,2021,MI,FT,Research Scientist,62649,FR,50,FR,M
2759,2021,MI,FT,Data Engineer,82528,GB,100,GB,L
2760,2021,MI,FT,Data Architect,170000,US,100,US,L
2761,2021,MI,FT,Data Architect,150000,US,100,US,L
2762,2021,EN,FT,BI Data Analyst,55000,US,50,US,S
2763,2021,EX,FT,Director of Data Science,250000,US,0,US,L
2764,2021,EN,FT,Data Engineer,80000,US,100,US,L
2765,2020,EN,FT,Big Data Engineer,70000,US,100,US,L
2766,2021,EX,FT,Director of Data Science,130026,DE,50,DE,M
2767,2021,EN,FT,Data Science Consultant,63831,DE,50,DE,L
2768,2020,SE,FT,Data Scientist,68428,GR,100,US,L
2769,2021,EX,FT,Head of Data Science,85000,RU,0,RU,M
2770,2021,EX,FT,Head of Data,230000,RU,50,RU,L
2771,2021,EN,FT,Machine Learning Engineer,125000,US,100,US,S
2772,2021,SE,FT,Data Analytics Manager,120000,US,100,US,M
2773,2020,MI,FT,Research Scientist,450000,US,0,US,M
2774,2020,MI,FT,Data Analyst,46759,FR,50,FR,L
2775,2020,MI,FT,Data Engineer,74130,AT,50,AT,L
2776,2021,SE,FT,Data Science Engineer,127221,CA,50,CA,L
2777,2021,SE,FT,Data Science Manager,144000,US,100,US,L
2778,2021,EN,FT,Data Scientist,13400,UA,100,UA,L
2779,2021,MI,FT,Data Scientist,75774,CA,100,CA,L
2780,2021,MI,FT,Data Scientist,150000,US,100,US,M
2781,2020,MI,FT,Data Science Consultant,103000,US,100,US,L
2782,2021,SE,FT,Data Engineering Manager,153000,US,100,US,L
2783,2021,MI,FT,Data Engineer,90000,US,100,US,L
2784,2021,EN,FT,Data Analyst,90000,US,100,US,S
2785,2021,EN,FT,Data Analyst,60000,US,100,US,S
2786,2021,MI,FT,Data Scientist,50000,NG,100,NG,L
2787,2021,EN,PT,AI Scientist,12000,PK,100,US,M
2788,2021,MI,PT,3D Computer Vision Researcher,5409,IN,50,IN,M
2789,2021,MI,CT,ML Engineer,270000,US,100,US,L
2790,2021,MI,FT,Applied Data Scientist,54238,GB,50,CA,L
2791,2021,MI,FT,Machine Learning Engineer,47282,ES,100,ES,S
2792,2021,EX,FT,Director of Data Science,153667,IT,100,PL,L
2793,2021,MI,FT,Data Engineer,28476,PL,100,PL,L
2794,2021,MI,FT,Data Analytics Engineer,110000,US,100,US,L
2795,2021,EN,FT,Research Scientist,82528,GB,50,GB,L
2796,2020,EN,FT,Machine Learning Engineer,250000,US,50,US,L
2797,2021,EN,FT,Data Analyst,59102,FR,50,FR,M
2798,2021,SE,FT,Data Analyst,80000,BG,100,US,S
2799,2020,EN,FT,Data Analyst,10000,NG,100,NG,S
2800,2020,EN,FT,Machine Learning Engineer,138000,US,100,US,S
2801,2021,MI,FT,Data Engineer,140000,US,100,US,L
2802,2021,SE,FT,Data Analytics Engineer,79197,DE,100,DE,L
2803,2021,SE,FT,Lead Data Analyst,170000,US,100,US,L
2804,2021,EN,FT,Data Analyst,80000,US,100,US,M
2805,2020,MI,FT,Data Scientist,45760,PH,100,US,S
2806,2021,MI,FT,BI Data Analyst,100000,US,100,US,M
2807,2021,SE,FT,Data Scientist,53192,FR,50,FR,L
2808,2021,EX,FT,Head of Data,235000,US,100,US,L
2809,2021,EX,FT,BI Data Analyst,150000,IN,100,US,L
2810,2020,EX,FT,Data Engineering Manager,79833,ES,50,ES,L
2811,2021,EN,FT,Machine Learning Scientist,225000,US,100,US,L
2812,2021,EN,FT,Data Science Consultant,76833,DE,100,DE,S
2813,2020,MI,FT,Machine Learning Infrastructure Engineer,50180,PT,0,PT,M
2814,2021,SE,FT,Marketing Data Analyst,88654,GR,100,DK,L
2815,2021,SE,FT,Lead Data Engineer,103160,GB,100,GB,S
2816,2021,SE,FT,Director of Data Engineering,113476,GB,100,GB,M
2817,2021,SE,FT,Machine Learning Engineer,94564,DE,50,DE,L
2818,2021,EN,FT,Data Engineer,30428,IN,100,IN,L
2819,2021,SE,FT,Data Engineer,150000,US,100,US,M
2820,2021,SE,FT,Data Engineer,115000,US,100,US,S
2821,2021,MI,FT,Research Scientist,187442,CA,100,CA,L
2822,2021,MI,FT,Data Analyst,51519,GB,50,GB,L
2823,2020,MI,FT,Data Engineer,106000,US,100,US,L
2824,2020,MI,FT,Data Engineer,112872,GB,50,GB,L
2825,2021,MI,FT,BI Data Analyst,36259,HU,50,US,L
2826,2021,SE,FT,Data Engineer,150000,US,100,US,L
2827,2020,EN,PT,ML Engineer,15966,DE,100,DE,S
2828,2021,MI,FT,Computer Vision Software Engineer,95746,DE,100,US,S
2829,2021,EN,FT,Computer Vision Software Engineer,70000,US,100,US,M
2830,2020,MI,FT,Data Scientist,76958,GB,100,GB,S
2831,2021,MI,FT,Cloud Data Engineer,89294,SG,50,SG,L
2832,2021,EN,FT,Data Scientist,29751,IN,50,IN,L
2833,2021,SE,FT,Lead Data Engineer,276000,US,0,US,L
2834,2020,SE,FT,Data Engineer,188000,US,100,US,L
2835,2021,SE,FT,Cloud Data Engineer,160000,BR,100,US,S
2836,2020,MI,FT,Data Scientist,105000,US,100,US,L
2837,2021,MI,FT,Data Engineer,200000,US,100,US,L
2838,2021,SE,FT,Data Engineering Manager,174000,US,100,US,L
2839,2021,MI,FT,Data Analyst,93000,US,100,US,L
2840,2021,EN,FT,Data Scientist,28399,IN,100,IN,M
2841,2021,SE,FT,Research Scientist,60757,PT,50,PT,L
2842,2021,EN,FT,Data Scientist,90000,US,100,US,S
2843,2020,MI,FT,Data Engineer,70139,FR,50,FR,L
2844,2020,EN,FT,Data Analyst,6072,IN,0,IN,S
2845,2020,SE,FT,Data Engineer,33511,MX,0,MX,S
2846,2021,SE,FT,Principal Data Analyst,170000,US,100,US,M
2847,2021,SE,FT,Data Engineer,96282,GB,50,GB,L
2848,2021,MI,FT,Data Engineer,12103,TR,0,TR,M
2849,2021,EN,FT,Data Scientist,36643,FR,50,FR,L
2850,2021,MI,FT,Data Engineer,72212,GB,50,GB,L
2851,2020,EN,FT,Data Analyst,91000,US,100,US,L
2852,2021,SE,FT,Big Data Architect,99703,CA,50,CA,M
2853,2021,SE,FT,Data Scientist,165000,US,100,US,L
2854,2021,MI,FT,Data Analyst,80000,US,100,US,L
2855,2021,SE,FT,Data Scientist,103691,CA,100,CA,L
2856,2021,EN,FT,Data Engineer,21637,IN,50,IN,M
2857,2020,EN,FT,Research Scientist,42000,NL,50,NL,L
2858,2020,MI,FT,Lead Data Scientist,115000,AE,0,AE,L
2859,2021,MI,FT,Research Scientist,63810,CA,100,CA,M
2860,2020,SE,FT,Machine Learning Scientist,260000,JP,0,JP,S
2861,2021,MI,FT,Head of Data Science,110000,US,0,US,S
2862,2021,MI,FT,Data Architect,180000,US,100,US,L
2863,2021,SE,FT,Data Analyst,200000,US,100,US,L
2864,2020,SE,FT,Big Data Engineer,109024,GB,50,GB,M
2865,2021,SE,FT,Director of Data Engineering,200000,US,100,US,L
2866,2021,SE,FT,ML Engineer,256000,US,100,US,S
2867,2021,MI,FT,Data Engineer,110000,US,100,US,L
2868,2020,MI,FT,Data Scientist,79833,DE,0,DE,L
2869,2021,EN,FT,Data Engineer,72500,US,100,US,L
2870,2021,SE,FT,Machine Learning Engineer,185000,US,50,US,L
2871,2021,MI,PT,Data Engineer,69741,NL,100,NL,L
2872,2021,EN,FT,Research Scientist,100000,JE,0,CN,L
2873,2021,MI,FT,Data Engineer,112000,US,100,US,L
2874,2020,SE,FT,Machine Learning Engineer,150000,US,50,US,L
2875,2021,SE,FT,Data Scientist,20171,TR,50,TR,L
2876,2021,SE,FT,AI Scientist,55000,ES,100,ES,L
2877,2021,EN,FT,Data Scientist,58000,US,50,US,L
2878,2021,EN,FT,Data Scientist,100000,US,100,US,M
2879,2021,SE,FT,Data Scientist,77684,FR,50,FR,M
2880,2021,EN,FT,Machine Learning Engineer,85000,NL,100,DE,S
2881,2021,EN,FT,Data Science Consultant,76833,DE,0,DE,L
2882,2021,SE,CT,Staff Data Scientist,105000,US,100,US,M
2883,2020,EN,FT,Data Analyst,72000,US,100,US,L
2884,2021,EN,FT,Data Engineer,65013,DE,50,DE,M
2885,2021,MI,FT,Data Engineer,28016,TR,100,TR,M
2886,2021,MI,FT,Data Engineer,111775,US,0,US,M
2887,2021,MI,FT,Data Engineer,93150,US,0,US,M
2888,2021,SE,FT,Lead Data Engineer,160000,PR,50,US,S
2889,2021,MI,FT,Data Scientist,25532,RS,100,DE,S
2890,2021,SE,FT,Machine Learning Engineer,66265,IN,0,IN,L
2891,2021,MI,FT,Data Scientist,16904,IN,100,IN,S
2892,2021,SE,FT,Data Analyst,63831,DE,50,DE,L
2893,2020,SE,FT,Lead Data Scientist,190000,US,100,US,S
2894,2021,EX,FT,Director of Data Science,141846,DE,0,DE,L
2895,2021,EN,FT,Big Data Engineer,16228,IN,100,IN,L
2896,2021,SE,FT,Data Analyst,71786,CA,100,CA,M
2897,2020,MI,FT,Data Scientist,35735,HU,50,HU,L
2898,2021,SE,FT,Data Scientist,135000,US,0,US,L
2899,2021,EN,FT,Machine Learning Engineer,24823,DE,50,DE,M
2900,2021,SE,FT,Data Science Manager,54094,IN,50,US,L
2901,2021,SE,FT,Machine Learning Engineer,24342,IN,100,IN,L
2902,2021,EN,FT,BI Data Analyst,9272,KE,100,KE,S
2903,2021,MI,FT,Data Scientist,147000,US,50,US,L
2904,2021,SE,FT,Research Scientist,96113,CA,50,CA,L
2905,2021,SE,FT,Data Science Manager,174000,US,100,US,L
2906,2020,MI,FT,Business Data Analyst,135000,US,100,US,L
2907,2021,EN,FT,Machine Learning Engineer,21844,CO,50,CO,M
2908,2020,SE,FT,Lead Data Engineer,125000,NZ,50,NZ,S
2909,2020,EN,FT,Data Scientist,51321,FR,0,FR,S
2910,2020,MI,FT,Data Scientist,40481,IN,0,IN,L
2911,2021,EX,FT,Data Science Consultant,69741,FR,100,ES,S
2912,2021,SE,FT,Data Analytics Engineer,50000,VN,100,GB,M
2913,2020,EN,FT,Data Scientist,39916,FR,0,FR,M
2914,2020,MI,FT,Lead Data Analyst,87000,US,100,US,L
2915,2021,MI,FT,Data Engineer,26005,RO,0,US,L
2916,2021,MI,FT,Data Scientist,90734,DE,50,DE,L
2917,2021,MI,FT,Big Data Engineer,22611,IN,0,IN,L
2918,2021,MI,FT,Data Scientist,5679,IN,100,US,S
2919,2021,EN,FT,Machine Learning Engineer,81000,US,50,US,S
2920,2021,MI,FT,Data Scientist,40038,CL,100,CL,L
2921,2021,EN,FT,Data Science Consultant,90000,US,100,US,S
2922,2021,MI,FT,Data Scientist,61467,DE,50,AT,M
2923,2021,SE,FT,Machine Learning Infrastructure Engineer,195000,US,100,US,M
2924,2021,MI,FT,Data Scientist,37825,ES,100,ES,L
2925,2020,MI,FT,Data Analyst,85000,US,100,US,L
2926,2021,EX,CT,Principal Data Scientist,416000,US,100,US,S
2927,2021,SE,FT,Machine Learning Scientist,225000,US,100,CA,L
2928,2021,MI,FT,Data Scientist,56256,GB,50,GB,L
2929,2021,MI,FT,Data Scientist,33808,IN,0,IN,M
2930,2021,MI,FT,Data Scientist,116914,GB,50,GB,L
2931,2021,MI,FT,Machine Learning Engineer,46597,PL,100,PL,L
2932,2020,MI,FT,Data Analyst,8000,PK,50,PK,L
2933,2020,EN,FT,Data Engineer,41689,JP,100,JP,S
2934,2020,SE,FT,Big Data Engineer,114047,PL,100,GB,S
2935,2021,MI,FT,Machine Learning Engineer,88654,BE,100,BE,M
2936,2020,EN,FT,Data Science Consultant,5707,IN,50,IN,M
2937,2020,MI,FT,Lead Data Engineer,56000,PT,100,US,M
2938,2021,EN,PT,Computer Vision Engineer,28609,DK,50,DK,S
2939,2021,MI,FT,Data Scientist,88654,DE,50,DE,L
2940,2020,MI,FT,Product Data Analyst,6072,IN,100,IN,L
2941,2020,SE,FT,Data Engineer,47899,GR,50,GR,L
2942,2020,MI,FT,BI Data Analyst,98000,US,0,US,M
2943,2021,MI,FT,Data Engineer,66022,HK,50,GB,S
2944,2021,MI,FT,Research Scientist,56738,FR,50,FR,S
2945,2021,MI,FT,Machine Learning Engineer,24823,SI,50,SI,L
2946,2021,SE,FT,Data Analytics Manager,120000,US,0,US,L
2947,2021,MI,FL,Data Engineer,20000,IT,0,US,L
2948,2020,EX,FT,Director of Data Science,325000,US,100,US,L
2949,2021,SE,FT,Machine Learning Engineer,200000,US,100,US,L
2950,2020,EN,FT,AI Scientist,45896,DK,50,DK,S
2951,2021,MI,FT,Data Scientist,160000,US,100,US,L
2952,2021,SE,FT,Research Scientist,50000,FR,100,US,S
2953,2021,MI,FT,Data Science Engineer,40189,GR,100,GR,M
2954,2021,MI,FT,Data Scientist,12901,BR,0,BR,S
2955,2021,SE,FT,Data Engineer,165000,US,0,US,M
2956,2021,EN,FT,Big Data Engineer,5882,IN,0,CH,L
2957,2020,MI,FT,Data Scientist,42197,FR,50,FR,S
2958,2021,SE,FT,Principal Data Engineer,185000,US,100,US,L
2959,2020,EN,FT,Data Scientist,62726,DE,50,DE,S
2960,2021,MI,FT,Data Scientist,90734,DE,50,DE,L
2961,2020,EN,PT,Data Scientist,21669,IT,50,IT,S
2962,2020,MI,FT,Data Engineer,110000,US,100,US,L
2963,2021,SE,FT,Data Analytics Manager,140000,US,100,US,L
2964,2020,SE,FT,Data Scientist,120000,US,50,US,L
2965,2021,SE,FT,Data Scientist,87738,CA,100,CA,S
2966,2021,SE,FT,Finance Data Analyst,61896,GB,50,GB,L
2967,2021,MI,FL,Machine Learning Scientist,12000,PK,50,PK,M
2968,2021,SE,FT,Data Engineer,76833,RO,50,GB,S
2969,2021,MI,FT,Machine Learning Engineer,74000,JP,50,JP,S
2970,2021,SE,FT,Data Science Manager,152000,US,100,FR,L
2971,2021,MI,FT,Big Data Engineer,18000,MD,0,MD,S
2972,2020,SE,FL,Computer Vision Engineer,60000,RU,100,US,S
2973,2021,MI,FT,Data Scientist,130000,US,50,US,L
2974,2021,SE,FT,Computer Vision Engineer,18907,BR,0,BR,M
2975,2021,EN,FT,Business Data Analyst,59102,LU,100,LU,L
2976,2021,SE,FT,Principal Data Scientist,173762,DE,100,DE,M
2977,2020,SE,FT,Principal Data Scientist,148261,DE,100,DE,M
2978,2020,MI,FT,Data Scientist,38776,ES,100,ES,M
2979,2021,MI,FT,Data Scientist,46809,ES,100,ES,M
2980,2021,EN,FT,AI Scientist,18053,IN,100,AS,S
2981,2020,SE,FT,Data Scientist,91237,AT,0,AT,S
2982,2020,MI,FT,Data Scientist,62726,FR,50,LU,S
2983,2021,MI,FT,Data Scientist,115000,US,50,US,L
2984,2021,SE,FT,Principal Data Scientist,235000,US,100,US,L
2985,2021,MI,FT,Lead Data Analyst,19609,IN,100,IN,L
2986,2021,EN,PT,AI Scientist,12000,BR,100,US,S
2987,2021,MI,FT,Data Analyst,75000,US,0,US,L
2988,2021,MI,FT,Data Analyst,62000,US,0,US,L
2989,2021,MI,FT,Data Scientist,73000,US,0,US,L
2990,2021,MI,FT,Data Engineer,45391,NL,100,NL,L
2991,2020,SE,FT,Data Science Manager,190200,US,100,US,M
2992,2020,MI,FT,Data Scientist,118000,US,100,US,M
2993,2020,MI,FT,Data Scientist,138350,US,100,US,M
2994,2020,MI,FT,Data Engineer,130800,ES,100,US,M
2995,2020,SE,FT,Machine Learning Engineer,45618,HR,100,HR,S
2996,2021,SE,FT,Director of Data Science,168000,JP,0,JP,S
2997,2021,MI,FT,Data Scientist,119059,SG,100,IL,M
2998,2021,MI,FT,Applied Machine Learning Scientist,423000,US,50,US,L
2999,2021,MI,FT,Data Engineer,28369,MT,50,MT,L
3000,2021,SE,FT,Data Specialist,165000,US,100,US,L
3001,2020,SE,FT,Data Scientist,412000,US,100,US,L
3002,2021,MI,FT,Principal Data Scientist,151000,US,100,US,L
3003,2020,EN,FT,Data Scientist,105000,US,100,US,S
3004,2020,EN,CT,Business Data Analyst,100000,US,100,US,L
3005,2021,SE,FT,Data Science Manager,94665,IN,50,IN,L
